DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR,DESTINATARIO,UF,,DATA DE ENTREGA
31/07/2020,LEISTUNG,CEARA,MUNICIPIO,UTI,1,60000,SECRETARIA MUNICIPAL DE SAUDE DE IRACEMA,CE,,08/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE QUIXADA,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SECRETARIA MUNICIPAL DE SAUDE DE  CANIND,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SMS de Pentecoste,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE JAGUARI,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE RUSSAS,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SMS DE IGUATU,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SECRETARIA MUNICIPAL DE SAUDE DE MARANGU,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE SAO BEN,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SECRETARIA MUNICIPAL DE SAUDE DE  CASCAV,CE,,10/08/2020
09/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE  PACAJU,CE,,10/08/2020
10/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SECRETARIA MUNICIPAL DE SAUDE DE CAMOCIM,CE,,14/08/2020
10/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE GRANJA ,CE,,14/08/2020
14/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE  ARACOI,CE,,18/08/2020
14/08/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,SECRETARIA MUNICIPAL DE SAUDE DE  ARACOI,CE,,18/08/2020
14/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SMS de Aracati,CE,,18/08/2020
14/08/2020,VYAIRE,CEARA,MUNICIPIO,UTI,1,60000,SECRETARIA MUNICIPAL DE SAUDE DE AIUABA,CE,,18/08/2020
14/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE AIUABA,CE,,18/08/2020
14/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,Almox SMS Crato,CE,,18/08/2020
14/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,2,96580,SECRETARIA MUNICIPAL DE SAUDE DE MARACAN,CE,,18/08/2020
14/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,6,289740,SECRETARIA MUNICIPAL DE SAUDE DE LIMOEIR,CE,,18/08/2020
21/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE MASSAPE,CE,,26/08/2020
21/08/2020,MAGNAMED,CEARA,MUNICIPIO,TRANSPORTE,1,48290,SECRETARIA MUNICIPAL DE SAUDE DE JIJOCA,CE,,26/08/2020
24/09/2020,KTK,CEARA,MUNICIPIO,TRANSPORTE,1,20000,SECRETARIA MUNICIPAL DE SAUDE DE IBARETA,CE,,30/09/2020
02/10/2020,KTK,CEARA,MUNICIPIO,Transporte,1,20000,SECRETARIA MUNICIPAL DE SAUDE DE ARNEIRO,CE,,06/10/2020
02/10/2020,KTK,CEARA,MUNICIPIO,UTI,1,60000,SECRETARIA MUNICIPAL DE SAUDE DE ARNEIRO,CE,,06/10/2020
24/05/2020,LEISTUNG,RIO GRANDE DO NORTE,ESTADO ,UTI,20,1200000,Secretaria Estadual de Saúde,RN,,25/05/2020
24/05/2020,LEISTUNG,RIO GRANDE DO NORTE,ESTADO ,UTI,20,1200000,Secretaria Municipal de Saúde,RN,,25/05/2020
24/05/2020,MAGNAMED,RIO GRANDE DO NORTE,ESTADO ,TRANSPORTE,20,965800,Secretaria Municipal de Saúde,RN,,25/05/2020
24/05/2020,MAGNAMED,RIO GRANDE DO NORTE,ESTADO ,TRANSPORTE,20,965800,Secretaria Estadual de Saúde,RN,,25/05/2020
02/06/2020,VYAIRE,RIO GRANDE DO NORTE,ESTADO ,UTI,40,2400000,Secretaria Estadual de Saúde,RN,,04/06/2020
06/06/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde  (MOSSORÓ),RN,,10/06/2020
06/06/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (PAU DOS FERROS),RN,,09/06/2020
06/06/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde,RN,,09/06/2020
06/06/2020,KTK,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,10,200000,Secretaria Municipal de Saúde,RN,,09/06/2020
06/06/2020,KTK,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,4,80000,Secretaria Municipal de Saúde (MACAIBA),RN,,09/06/2020
12/06/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (Ceará Mirim),RN,,15/06/2020
12/06/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (Ceará Mirim),RN,,15/06/2020
26/06/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde  (MOSSORÓ),RN,,03/07/2020
26/06/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde  (MOSSORÓ),RN,,03/07/2020
26/06/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (SÃO JOSÉ DO MIPIBÚ),RN,,03/07/2020
26/06/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (SÃO JOSÉ DO MIPIBÚ),RN,,03/07/2020
04/07/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,3,180000,Secretaria Municipal de Saúde (PARNAMIRIN),RN,,06/07/2020
04/07/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (PARNAMIRIN),RN,,06/07/2020
04/07/2020,KTK,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,7,140000,Secretaria Municipal de Saúde (PARNAMIRIN),RN,,06/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,10,482900,Açu - HOSPITAL REGIONAL NELSON INÁCIO DOS SANTOS,RN,,14/07/2020
07/07/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,10,600000,CAICÓ - HOSPITAL REGIONAL TELECILA FREITAS FONTES,RN,,14/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,10,482900,CAICÓ - HOSPITAL REGIONAL TELECILA FREITAS FONTES,RN,,14/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,5,241450,GUAMARÉ - HOSPITAL MANOEL LUCAS DE MIRANDA,RN,,14/07/2020
07/07/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,15,900000,NATAL - HOSPITAL MUNICIPAL DE NATAL,RN,,14/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,14,676060,NATAL - HOSPITAL MUNICIPAL DE NATAL,RN,,14/07/2020
07/07/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,8,480000,PARNAMIRIM - HOSPITAL DE CAMPANHA COVID 19,RN,,14/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,7,338030,PARNAMIRIM - HOSPITAL DE CAMPANHA COVID 19,RN,,14/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,1,48290,PARNAMIRIM - HOSPITAL MATERNIDADE DO DIVINO AMOR,RN,,14/07/2020
07/07/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,2,96580,Tangará - Hospital Municipal de Tangará,RN,,14/07/2020
14/07/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,1,60000,Tangará - Secretaria Municipal de Saúde,RN,,15/07/2020
14/07/2020,KTK,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,1,20000,Tangará - Secretaria Municipal de Saúde,RN,,15/07/2020
17/07/2020,VYAIRE,RIO GRANDE DO NORTE,ESTADO,UTI,22,1320000,NATAL - Secretaria Estadual de Saúde,RN,,31/07/2020
17/07/2020,KTK,RIO GRANDE DO NORTE,ESTADO,TRANSPORTE,18,360000,NATAL - Secretaria Estadual de Saúde,RN,,31/07/2020
31/07/2020,LEISTUNG,RIO GRANDE DO NORTE,MUNICIPIO,UTI,1,60000,SMS de GUAMARE,RN,,08/08/2020
31/07/2020,LEISTUNG,RIO GRANDE DO NORTE,MUNICIPIO,UTI,5,300000,SMS de MACAU,RN,,08/08/2020
31/07/2020,KTK,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,5,100000,SMS de MACAU,RN,,08/08/2020
14/08/2020,MAGNAMED,RIO GRANDE DO NORTE,MUNICIPIO,TRANSPORTE,1,48290,SMS de TOUROS,RN,,18/08/2020
14/08/2020,VYAIRE,RIO GRANDE DO NORTE,MUNICIPIO,UTI,2,120000,SMS de TOUROS,RN,,18/08/2020
18/04/2020,MAGNAMED,ESPIRITO SANTO ,ESTADO,TRANSPORTE,5,241450,Hospital Estadual Dr Jaime Santos Neves,ES,,19/05/2020
18/04/2020,VYAIRE,ESPIRITO SANTO ,ESTADO,UTI,5,300000,Hospital Estadual Dr Jaime Santos Neves,ES,,19/05/2020
28/05/2020,MAGNAMED,ESPIRITO SANTO ,ESTADO,TRANSPORTE,24,1158960,Secretaria Estadual de Saúde,ES,,30/05/2020
28/05/2020,MAGNAMED,ESPIRITO SANTO ,ESTADO,TRANSPORTE,6,289740,Secretaria Estadual de Saúde,ES,,30/05/2020
30/05/2020,WEG,ESPIRITO SANTO ,ESTADO,UTI,30,1800000,Secretaria Estadual de Saúde,ES,,02/06/2020
04/06/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde (Aracruz),ES,,06/06/2020
08/06/2020,WEG,ESPIRITO SANTO ,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde (Castelo),ES,,10/06/2020
08/06/2020,WEG,ESPIRITO SANTO ,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (Linhares),ES,,11/06/2020
12/06/2020,MAGNAMED,ESPIRITO SANTO ,ESTADO,UTI,8,480000,Secretaria Estadual de Saúde,ES,,15/06/2020
12/06/2020,MAGNAMED,ESPIRITO SANTO ,ESTADO,UTI,2,120000,Secretaria Estadual de Saúde,ES,,15/06/2020
12/06/2020,MAGNAMED,ESPIRITO SANTO ,ESTADO,TRANSPORTE,10,482900,Secretaria Estadual de Saúde,ES,,15/06/2020
26/06/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (ARACRUZ),ES,,01/07/2020
26/06/2020,VYAIRE,ESPIRITO SANTO ,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (ARACRUZ),ES,,01/07/2020
26/06/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (CACHOEIRO DO ITAPEMIRIM),ES,,30/06/2020
26/06/2020,VYAIRE,ESPIRITO SANTO ,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (CACHOEIRO DO ITAPEMIRIM),ES,,30/06/2020
26/06/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde  (ESPIRITO SANTO),ES,,30/06/2020
26/06/2020,VYAIRE,ESPIRITO SANTO ,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde  (ESPIRITO SANTO),ES,,30/06/2020
17/07/2020,VYAIRE,ESPIRITO SANTO ,ESTADO,UTI,24,1440000,VITORIA - Secretaria Estadual de Saúde ,ES,,22/07/2020
17/07/2020,KTK,ESPIRITO SANTO ,ESTADO,TRANSPORTE,25,500000,VITORIA - Secretaria Estadual de Saúde ,ES,,22/07/2020
17/07/2020,KTK,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,3,60000,SERRA - Secretaria Municipal de Saúde  ,ES,,22/07/2020
17/07/2020,KTK,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,3,60000,PIUMA - Secretaria Municipal de Saúde ,ES,,22/07/2020
24/07/2020,KTK,ESPIRITO SANTO ,MUNICIPIO,UTI,2,120000,IUNA - Secretaria Municipal de Saúde ,ES,,31/07/2020
24/07/2020,KTK,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,5,100000,IUNA - Secretaria Municipal de Saúde ,ES,,31/07/2020
24/07/2020,KTK,ESPIRITO SANTO ,ESTADO,UTI,5,300000,VITORIA - Secretaria Estadual de Saúde ,ES,,31/07/2020
24/07/2020,KTK,ESPIRITO SANTO ,ESTADO,TRANSPORTE,7,140000,VITORIA - Secretaria Estadual de Saúde ,ES,,31/07/2020
31/07/2020,KTK,ESPIRITO SANTO ,ESTADO,TRANSPORTE,5,100000,Almoxarifado Estadual de Medicamentos - VITORIA,ES,,05/08/2020
09/08/2020,LEISTUNG,ESPIRITO SANTO ,MUNICIPIO,UTI,3,180000,Almox SMS SERRA,ES,,14/08/2020
09/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,3,144870,Almox SMS SERRA,ES,,14/08/2020
09/08/2020,LEISTUNG,ESPIRITO SANTO ,MUNICIPIO,UTI,3,180000,Almox SMS SERRA,ES,,14/08/2020
09/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,2,96580,Almox SMS SERRA,ES,,14/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de SAO JOSE DO CALCADO,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de ARACRUZ,ES,,25/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de FUNDAO,ES,,25/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de CONCEICAO DA BARRA,ES,,25/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de GUARAPARI,ES,,28/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de GUACUI,ES,,24/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de IBITIRAMA,ES,,24/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de VIANA,ES,,28/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de GOVERNADOR LINDEMBERG,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de SAO MATEUS,ES,,25/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de MARECHAL FLORIANO,ES,,24/08/2020
21/08/2020,VYAIRE,ESPIRITO SANTO ,MUNICIPIO,UTI,1,60000,SMS de BAIXO GUANDU,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de BAIXO GUANDU,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de BOA ESPERANCA,ES,,27/08/2020
21/08/2020,VYAIRE,ESPIRITO SANTO ,MUNICIPIO,UTI,1,60000,SMS de ITAGUACU,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de ITAGUACU,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de SAO DOMINGOS DO NORTE,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de IBIRACU,ES,,25/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,2,96580,SMS de RIO BANANAL,ES,,27/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de ALFREDO CHAVES,ES,,28/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de Bom Jesus do Norte,ES,,28/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de MARATAIZES,ES,,28/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,2,96580,SMS de PEDRO CANARIO,ES,,25/08/2020
21/08/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de SANTA TERESA,ES,,27/08/2020
03/09/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,UTI,1,60000,SMS de NOVA VENECIA,ES,,06/09/2020
03/09/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,1,48290,SMS de NOVA VENECIA,ES,,06/09/2020
03/09/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,UTI,2,120000,SMS de JAGUARE,ES,,07/09/2020
03/09/2020,KTK,ESPIRITO SANTO ,MUNICIPIO,TRANSPORTE,2,40000,SMS de JAGUARE,ES,,07/09/2020
03/09/2020,MAGNAMED,ESPIRITO SANTO ,MUNICIPIO,UTI,2,120000,SMS de ITAGUACU,ES,,06/09/2020
16/05/2020,KTK,SÃO PAULO,ESTADO,UTI,5,300000,Secretaria Estadual de Saúde,SP,,16/05/2020
16/05/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,15,900000,Secretaria Estadual de Saúde,SP,,16/05/2020
21/05/2020,MAGNAMED,SÃO PAULO,ESTADO,TRANSPORTE,150,7243500,Secretaria Estadual de Saúde,SP,,21/05/2020
27/05/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,50,3000000,Secretaria Estadual de Saúde,SP,,27/05/2020
28/05/2020,Leistung,SÃO PAULO,ESTADO,UTI,100,6000000,Secretaria Estadual de Saúde,SP,,28/05/2020
28/05/2020,MAGNAMED,SÃO PAULO,ESTADO,TRANSPORTE,70,3380300,Secretaria Estadual de Saúde,SP,,30/05/2020
30/05/2020,KTK,SÃO PAULO,ESTADO,UTI,13,780000,Secretaria Estadual de Saúde,SP,,01/06/2020
30/05/2020,KTK,SÃO PAULO,ESTADO,UTI,12,720000,Secretaria Estadual de Saúde,SP,,01/06/2020
30/05/2020,MAGNAMED,SÃO PAULO,ESTADO,UTI,5,300000,Secretaria Estadual de Saúde,SP,,01/06/2020
30/05/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,30,1800000,Secretaria Estadual de Saúde,SP,,01/06/2020
30/05/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,SP,,01/06/2020
03/06/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,30,1800000,Secretaria Estadual de Saúde,SP,,03/06/2020
03/06/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,30,1800000,Secretaria Estadual de Saúde,SP,,03/06/2020
03/06/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,7,420000,Secretaria Estadual de Saúde,SP,,03/06/2020
03/06/2020,VYAIRE,SÃO PAULO,ESTADO,UTI,3,180000,Secretaria Estadual de Saúde,SP,,03/06/2020
03/06/2020,MAGNAMED,SÃO PAULO,ESTADO,TRANSPORTE,51,2462790,Secretaria Estadual de Saúde,SP,,03/06/2020
03/06/2020,MAGNAMED,SÃO PAULO,ESTADO,TRANSPORTE,2,96580,Secretaria Estadual de Saúde,SP,,03/06/2020
03/06/2020,MAGNAMED,SÃO PAULO,ESTADO,TRANSPORTE,17,820930,Secretaria Estadual de Saúde,SP,,03/06/2020
04/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,10,482900,Secretaria Municipal de Saúde (Suzano),SP,,05/06/2020
09/06/2020,KTK,SÃO PAULO,MUNICIPIO,UTI,17,1020000,Secretaria Municipal de Saúde (Guarulhos),SP,,17/06/2020
09/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (Guarulhos),SP,,17/06/2020
09/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,1,48290,Secretaria Municipal de Saúde (Guarulhos),SP,,17/06/2020
12/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,10,600000,Secretaria Municipal de Saúde  (Campinas),SP,,15/06/2020
12/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde  (Campinas),SP,,15/06/2020
16/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (Capão Bonito),SP,,17/06/2020
16/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,2,120000,Secretaria Municipal de Saúde (Itapeva),SP,,17/06/2020
16/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (Itapetininga),SP,,17/06/2020
16/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (Guapiara),SP,,17/06/2020
16/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (Itararé),SP,,17/06/2020
16/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (Apiaí),SP,,17/06/2020
25/06/2020,KTK,SÃO PAULO,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,SP,,25/06/2020
25/06/2020,KTK,SÃO PAULO,ESTADO,UTI,10,600000,Secretaria Estadual de Saúde,SP,,25/06/2020
25/06/2020,KTK,SÃO PAULO,ESTADO,UTI,30,1800000,Secretaria Estadual de Saúde,SP,,25/06/2020
25/06/2020,KTK,SÃO PAULO,ESTADO,TRANSPORTE,30,600000,Secretaria Estadual de Saúde,SP,,25/06/2020
26/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,2,96580,Secretaria Municipal de Saúde (ITAPEVA),SP,,29/06/2020
26/06/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,1,60000,Secretaria Municipal de Saúde (ITAPEVA),SP,,29/06/2020
26/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (MIRANDÓPOLIS),SP,,29/06/2020
26/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (MIRANDÓPOLIS),SP,,29/06/2020
26/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,Secretaria Municipal de Saúde (TATUÍ),SP,,29/06/2020
26/06/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,UTI,5,300000,Secretaria Municipal de Saúde (TATUÍ),SP,,29/06/2020
07/07/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,2,120000,Itapecerica da Serra - SMS,SP,,09/07/2020
07/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,2,96580,Itapecerica da Serra - SMS,SP,,09/07/2020
07/07/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,2,120000,Itapecerica da Serra - SMS,SP,,09/07/2020
07/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,2,96580,Itapecerica da Serra - SMS,SP,,09/07/2020
10/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,2,96580,CAPÃO BONITO - Secretaria Municipal de Saúde,SP,,14/07/2020
10/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,4,193160,ESTÂNCIA TURÍSTICA DE TREMEMBÉ - Secretaria Municipal de Saúde,SP,,14/07/2020
10/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,2,96580,PILAR DO SUL - Secretaria Municipal de Saúde,SP,,14/07/2020
10/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,SANTO ANDRÉ - Secretaria Municipal de Saúde,SP,,14/07/2020
17/07/2020,VYAIRE,SÃO PAULO,MUNICIPIO,UTI,5,300000,BAURU - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,BAURU - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,1,48290,BIRIGUI - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,1,48290,CAJOBI - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,1,48290,CERQUILHO - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,1,48290,COLOMBIA - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,CRUZEIRO - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,5,241450,DRACENA - Secretaria Municipal de Saúde ,SP,,22/07/2020
17/07/2020,MAGNAMED,SÃO PAULO,MUNICIPIO,TRANSPORTE,1,48290,JOSE BONIFACIO - Secretaria Municipal de Saúde ,SP,,22/07/2020
